label,review
0,"20套餐,盐酥鸡,变成淀粉炸,蟹段,，没什么提前说一声,没吃饱"
0,不怎么样，量比去店里吃少多了，泡菜汤不好吃，辣牛肉粉丝好吃
0,垃圾！3个小时才送到！期间打电话各种不接，2小时后好不容易打通了，人家告诉我系统故障还没给做呢！系统故障你还点确认订单，我换别家好不好！钱扣了还特么不给做，害你爸爸饿仨小时！
1,很喜欢，一周已经喝了四次了。最爱手榨柠檬绿
0,"就是怕送来晚,11点20就叫单了,12点40才送来,我能说什么,我只能呵呵了,饭菜没问题,就是这速度真心慢啊"
0,外卖版的没啥菜，只有一点点豆芽泡菜和西葫芦
0,今天太慢了~
1,送餐的大叔非常好
0,"十一点订的餐送五十分钟，领了餐之后五分钟不到的路走了二十分钟……真是拉慢骑士水平，不好意思不能给好评了。,第一次订，也是最后一次。本来想吃煎饺的，这煎得是个什么玩意，油都舍不得放，就在锅里面过了一遍就拿出来了。这样的一餐花了三十多，我也是脑子发热。"
0,总是不能按时到
0,第一天迟到了20分钟第二天迟到了45分钟
1,很棒，也很快，快递小哥很有礼貌
0,真难吃死了。特别是麻婆豆腐，还能再烂吗
0,送错了，我要的是肉末炒粉，送来的是宫保鸡丁盖饭，也是醉了
1,"送餐特别快,态度也好,辛苦啦"
0,宏状元真的是难吃到极点了
0,拌饭味道确实需要改进
0,每次送餐都要等一个小时…而且感觉店商根本不看备注
0,老板，没有烤肠。送了1个半小时是退款还是补送？
0,"猴子面包就给那么点奶油,无语了"
0,味道还是挺不错的，但是配送太差了，很多东西都洒出来了，特别是小菜，弄得哪都是汤汤水水的
0,"时间太慢,没胃口"
0,昨天忘了送鸡蛋，今天提醒了还是忘了
0,差！！迟到一个多小时！！！！！！无力吐槽，减13了服务就跟不上了，搞活动干嘛？！！
1,东西不错，就是送的太慢
1,非常好，特别快，感谢送餐小哥
0,"首选是得吐槽一下这家的速度,一个半小时起,然后卷饼包装很不错,酱香鸡肉的比较赞,飘香肘子一般般,只是店家,我强调那么半天一点辣都不要,素卷里还是辣的,先吃了一口觉得你家酱汁太稀,味道淡,然后就直接吃到了红红的辣椒,我刚手术完几天不能吃辣啊,今天注定又是难熬的一天"
0,怎么不给发票？？？
0,希望下次不要换餐了。
0,焗饭外送太失败了
0,味道可以试试
1,皮蛋粥不错
0,等了两小时！！！电话打不通，没法取消订单，坑人！！！
0,没有第一次吃的好，里面有小骨头渣子，咯牙
0,已经打了客服！送过来时候撒的不行！摩卡要撒光了！
1,今天下雪。天气寒冷。辛苦送餐员了
1,挺好吃的，比较实惠。
0,卖相和图片相差甚远
0,怎一个慢字了得
1,味道不错，能看到送餐员的行踪
0,送餐时间一个半小时，送到后味道极差，客户混乱完全无法联系到下属商家，总结：一家极其不专业且混乱的煎饼店
0,在店里用百度外卖下的单，收了配送费，但是不送饮料～我和我的同学，我们班的同学，都不会再来了～
1,天气不好，师傅辛苦了
1,百度外卖服务赞，送餐员很好～
0,餐厅不给送餐，付完款了告诉没看见，再说不认识地址，明明过马路就到，协商后还是不给送，服务差，最后是百度物流送的餐
0,水煮牛肉是别人剩的吗？牛肉都是散的，吃到嘴里就化掉了，谁家做的能那样，里面有青菜，芹菜，还有黄瓜。真心反胃啊，大杂烩吗，来好几次了，以后不敢吃了
0,送餐当天下雨、4点订餐、要求起点送到、最后居然9点才到、中间打电话是送餐员出了事故、但是没有新的派送员送餐、也没有人和我们联系！！
0,面条就几根、即使小份也不会那么少吧、出餐还那么慢
0,饭凉了，咋吃啊？还是本来就是剩饭？
1,外卖哥太棒了，给三十二个赞。
1,包装很精致
0,送到对时候已经不热了！我要求煎饼里放辣椒，结果放的不知道什么玩意的酱，太失败了，2星是为了豆腐脑
1,快递师傅人超好，汤也好喝，送的快
0,菜好吃，但是百度外卖速度差到两小时才去取菜
0,饭又少又硬，不好吃！
1,第一次用这种玩意，感觉羊都已经被薅秃了
0,速度真是超级慢，等了一个多小时，
1,送餐速度快~只是食物比之前的量少了
0,"感觉一般,小份炒米条里米条真的很少,冷面也一般"
1,对于北方的女汉子中份的卷饼稍稍有点不够吃，喝了粥就好多了
0,我要的金牌香肠炒饭，送过来黑呼呼的一饭盒东西是几个意思！！
0,送餐60分钟，卷饼味道一般
1,比起煎饼，红油抄手味道棒棒的，就是18一份，抄手能多一点就好啦
0,中饭变晚饭，12:30订的餐16:00才送到！服务超差！再也不再他们家订了！
1,送得很快，态度很好，菜量十足，实惠
1,卖家超赞！一开始出了些差错，但卖家又送了一次，速度超快～卷儿里的肉好多～还有贴心的手套！推荐！
0,质量变差了，因为定的太多了？
0,我的中可乐里有一张纸，我都无语了，这个如何上传照片啊，太恶心了，我不敢外卖吃了
1,本来要不加葱花的，结果两份里面都有！
0,太烂了，扁豆丝盖饭尽然没搁盐，烂。之前有两次点盖饭没有饭，都忍了，这次尽然不搁盐，烂，烂，烂
0,"根本就没吃,一肚子气,送的醋洒的哪儿都是,要是不能保证醋不洒就干脆别送,打包袋里全是醋,一股酸味,粥都他妈有醋味,还怎么吃？打包时候上点心,配送没毛病,外送师傅人不错"
0,订了份蕨根粉和鸡蛋炒饼，蕨根粉特硬，中间还有硬结，就把上面黄瓜吃了，炒饼特多油还没味，后来没办法，吃了几口送的萝卜咸菜硬咽下去几口炒饼！
1,"非常快,超级方便,辛苦啦"
1,非常非常非常好
0,吃正一味，如果你没信心等，那就别点了，86分钟，我快出现幻觉了，以为订的下午茶呢，想想这速度，都醉了。。。。。
0,一个多小时才送到，真是等不起啊
1,还是一样的好吃，今天还送个王老吉，很不错哦！
0,味儿还行，就是油太大了！
0,配送要一个多小时，送到都凉了，咖喱也弄的哪里都是，烦死了。
1,还可以哦，下次会再来的
0,送菜太慢。等了快仨小时，电话打了好几个。饿的不行了。以后打死也不订这家的了。
0,等了将近2个小时，说电动车坏了，还待修车...汗
1,速度快，又好吃。
0,量给的太少了，以前都还凑活，今天的菜只有小半盒，连以前一半的量都不到，经常订你家的还这样，要是无法保证质量，以后只能换其他外卖了。
0,都说不要甜的啦！
0,为什么感觉肉臭臭的…感觉整个人都不太好…
1,"送的太慢,由于太饿也不知味道如何,全五分。向同样等待的人们,致敬"
0,汤汤水水的，里面啥乱七八糟的都有。还有一个烧烤的啥呢？！
1,"很不错,很好吃"
0,今天送餐时间还不错。就是小炒肉没几片肉，尖椒辣得没法吃。以后再也不订这家外卖了！
0,菜还不错，米饭有点馊了。。。。
0,强烈投诉！！！！！！！鸡肉都是碎头！！都是！！！！！！！！和第一次定完全不一样！点大份送来的却是一盘散沙！！明显比第一次给的少太多！！！就连米饭都不满，店家你至于吗？！？更可气青笋不到10片还都切的跟芹菜似的～回头客就是被坑！慎重吧！！！！！我是不会再点啦！！！！！坑人啊！！！！！！！
1,好吃，荤素比例很好
1,前几天点的卤肉饭要是单卖里面的泡菜就更好了
0,好几个人都说量少味道不好
1,速度有点慢
1,"送餐哥们很好,谢谢"
1,送餐很快，人也跟nice，好评！
1,忘说拿蘸料了，下次我得备注
1,我订的鸡丝面没给送筷子
0,太慢了，等了两个多小时，而且特别咸
0,非常差的速度，等了足足2个多小时，还总骗人说快到了，十分钟等等。还不如改定别家。千万别上当了。
1,大份确实挺大的，吃不完
0,香芹牛肉丝就跟凉菜似的，凉拌莴笋丝喂猫呢感觉，也太少了吧
0,不怎么好吃，卷饼一点也没味，石锅饭也是，太难吃了，下次一定不会在吃
0,SB，告诉你不要辣椒还放，艹，爷感冒了，泥马的
0,"十一点订的,等到快一点,以后再也不定了"
0,说好的鳕鱼，最后送个茄子
0,"有虫子,在外面,哎"
0,我第一次吃，不敢再吃了，因为我尝了一下红烧肉感觉肉肯定时间长了有味道，即使炖的咸味也掩盖不住，狮子头也是味道不正常就是肉不是新鲜的，我们是吃东西真是不敢相信他们商家怎么这么不在乎安全卫生、我们的身体还是自己在家吃吧。
0,送过来我一看傻眼了，太次了，下次不要这家的了，整个糊弄人呢。
1,很好吃，分量足
0,泡菜汤外送的量太少了
1,分量足，好吃！
0,确定再也不会从网上订餐了
1,送的特别快，稻香村的点心真的挺不错的
0,无论是外卖还是实体店，一直在支持小渝府，但又被无故取消订单了，还因此错过订餐的合适时间。作为老顾客很不开心。
0,粥坏了还送过来，一股酸味。真受不了...
0,真的是很难吃啊，可能口味不一样吧，我和我同学就吃了几个就不吃了
0,"肉是糊的,吃多了致癌"
0,送餐超时太多，要求要了发票，但发票没给！
0,2小时40分钟才把餐送来，餐送来已经凉了，还把雪梨汤洒了一塑料袋，也没带餐具
0,八点半下的早餐订单，10:50才送到！！还让不让人吃早餐了？！体验过慢的，没有体验过这么慢的配送服务！
0,菜不好吃。送货时间晚，等了好久。。。
0,八点点的快10点送到的真是耽误了很多事，打电话催了两次彻底服了
1,还不错，肥牛有点干。
0,个人感觉味道不是很好吃
1,"坛坛东坡肘子,好辣"
1,"比上面提醒的时间早很多。,速度挺快的"
1,"有点儿慢阿,八点了才来"
0,说好的石锅拌饭呢，差评
0,菜量太少了，不够配米饭的
1,这个味道一般，不喜欢
0,差是因为缺斤短两，别的也就算了，花生米一个就一克的是事情，也份量不足！这是诚信问题！
0,实惠快捷，只是有一位收银员服务态度极差
0,服务态度不错，送餐时间过长，并且百度的客服答应催单，其实根本没催
0,米饭里有一只蟑螂，让人怎么吃
1,味道还可以，就是稍微淡点，要在咸点就好了。
0,送餐找不到地方，打了好几个电话，包的也不好，油漏的到处都都是...
0,"尖椒土豆丝卷饼夹生,不好差评"
0,太特么难吃了，豆干里的俺村蛋都硬的
0,差评，送过来晚不说，扯面已经成浆糊了，面条一个小时前做好了没有人送黏了。建议后续商家做饭前和送外卖的提前商量好，再做。保证饭菜质量
0,一般，PIZAZ料不足
1,比时间还提前了，态度很好
0,巨慢！以后还是别订了
0,"被送餐员弄洒了半杯,滴的到处都是"
0,速度慢，换的汤太难喝了，咸，炒饼还好吧，总之一般般！
0,从来没有这么糟糕的订餐经历！中午12:29下的单，12:32收到确认的短信，至此一直到两个小时以后无人送餐无人搭理，无奈下致电商家，无人接听，致电百度外卖客服，告知会尽快联系商家给我回电，一分钟后商家用手机回过来以后，态度非常轻蔑，一句“这不是网络有问题嘛”就完事了，最后15:00送餐的到了，还不愿意送上楼，我下楼以后对方直接一指旁边桌子上的塑料袋嘴里就哼了一个字“那”，转身就走了！经过了这一次，我算是明白了，以后订餐绝对不先在网上付钱了，打死也不在这家店订餐，想在这订餐的朋友，如果你能忍住两个多小时肚子饿，那你就订吧！利于减肥！
0,很快就送到了，但我的泡菜五花肉饭里面的五花肉去哪里了？
1,排骨不错，丸子不好吃。很不好吃
0,豆腐脑和豆浆洒的到处都是，煎饼成泡饼了，真无语
0,太让我恶心了，奶油蘑菇汤里有只小蟑螂，希望看到评论后给我个解释
1,"略咸，建议添加选项,少刷酱嘻嘻，别的不错"
1,太慢啦！80多分钟才送到！
0,牛肉根本摇不动，辣白菜五花肉就2片肉再也不会吃了。
0,饺子太难吃了，再也不定了。
0,X了狗了才会点这家
0,送餐太不靠谱！
0,一份饺子12个，有三个里面带蟑螂，恶心死了，卫生是得多差啊
0,不好吃，鸡感觉味道怪怪的
0,感觉卷饼好像忘了放酱，特别干，一点水分没有，里面也不是肘子肉，更像是猪瘦肉，不好吃
0,太慢了……点餐的人已经饿死
0,味道不错，速度太慢，六点半定的，七点五十才到
0,快递员挺好，速度挺快
0,垃圾到家了！！！什么送餐速度！到了都是凉的！
0,宫爆鸡丁也太甜了吧，我一个喜欢吃甜的人都觉得有点太甜了
1,包装很用心，而且还送了手套，味道不错
0,我都疯了。这一碗辣椒怎么吃。。。
0,辛苦送餐小哥了！菜量太小了~100多块钱都没有吃饱，鸭血小的都找不到，总之不值~
0,能在慢点吗
0,速度太慢了…
1,饮料好喝，送餐也神速。
1,大家都说送的慢，弄得我不敢选他家的，但是我点了一次，超级快就送到了啊
0,人多有点慢，有点受不了，一等就是两个半小时。
0,2小时到的，不过快递小哥挺辛苦的
0,菜不仅难吃送的时间还超长
0,肉有点少，送达时间慢，味道还可以
0,"非常差,非常差,咖啡送错了不说，,咖啡全洒了,你送过来让我捧着袋子喝吗？非常差！！！！！"
0,米饭不好吃，牛肉太多水
0,小炒肉还可以，担担面太失败了，又油又辣面也化了，果仁菠菜的花生好吃，菠菜都不新鲜了，不知道是不是被醋泡的。速度一般吧。
0,等了两小时，送到后，关东煮汤都撒没了
0,我就搞不懂了，红烧肉河粉还放辣椒油？
1,有点辣，送来时有点凉了，其他还好
1,记得点了萝卜片，可是吃的时候没有吃到！
1,物美价廉，很好，谢谢。
0,死虾，味道淡
0,米条咸死人，不好吃
1,感觉没有外婆家卷饼好吃
0,根本就没收到，为什么显示已派送订货单完成？？？人呢？？
1,在店里吃过多次，第一次在百度配送订购，食物非常好吃，配送小哥也很辛苦！谢谢！
0,送货速度很快，味道一般。
0,"真他妈恶心，送的粥跟猪吃的一样，5元的王老吉就是袋装的，超市1.5元的那个，还卖,你妈5块，送餐跟死了娘一样，半天才来"
1,"离学校近,很方便"
0,客观的说，味道还可以。如果愿意等2.5小时的话，可以试试
1,同在五道口就是送得快，不过好像去年买的时候这个价钱可以买套餐了，虽然就差一碗粥
1,"配送员非常很热情,送餐速度快"
0,"东西略贵,那么一点牛肉26,在超市26能买好大一块酱牛肉"
0,"送过来面都成一坨了,！！！！！"
1,很好，送餐也及时。
0,送货速度太慢，催了好几次，菜还不错
0,差评！！！！这是怎么配送的？都撒了！好恶心！不想喝了！
0,咖啡撒了些出来
0,挺好的，多放点水下次
0,菜不好吃，七元一个葱油饼结果就手掌大，真贵
0,非常差，送到面都坨了，差！
0,"。送了4个点。饭也没看到,说是退单也没,还说要免费明天重新从新,也没见。"
0,玩惩罚游戏的时候可以定，真要当饭吃的话千万别点，难吃的一逼。
0,米饭有点馊了，红烧肉也不好吃，差评
0,在这家订过三次，一次凑合，第二次没给送饮料后来补的，第三次我上午十点多订的下午两点多给我送到的，之间催单无答复，打电话催无人接，最后退单说五六分钟就到这单免，半天也没给我取消订单，到了连句抱歉都没有，百度外卖也没有直接退单还得联系商家，我要确认了觉得自己的权益都没法保护！以后不会再订这家了！我会想办法取消订单的
1,就是酱香鸡腿味，我说要吃辣一点也没给我加，关键送来是凉的，凉凉的，是一点点热都没有的，买了38的大份才吃饱，我是妹子。
1,肘子挺好吃～
0,送错了，送成盖饭了。。
1,"大雾霾的,外送大哥辛苦了！天冷注意身体！"
0,差评，差评，差评，我等了一个小时!
1,"配送的又准时又快速。,肘子味道好就是量太少，鸡丁一般。"
1,挺实惠的，吃撑了
0,不解释，时间真快
1,一如既往，好！非常满意！谢谢商家哦！
0,菜做的一般吧
0,太难吃，是酸的，不干净，还晚送到！
0,等了2个小时没送来，上班了才送来，退款很慢
0,肘子就是几块猪肉，光有情怀有啥用~
0,一般，送饭特慢
1,味道不错，就是送的慢
0,糖醋里脊做成了番茄里脊，呵呵
0,苦瓜太苦了
0,丸子不好吃
0,送餐送的真他妈慢
1,不错啊，饼很实在，吃得饱~哈哈
0,又贵又不好吃，也不大
0,肉不新鲜，面皮也是剩的，不新鲜，生意咱能好好做吗！！！！
0,上次单收了鸡蛋钱，没给我鸡蛋！这次我要双面熟，给我一个单面蛋！
0,华清家园距离清华科技园就这么近，我也看你们店里说明了，要早点订，10点40多就订餐了，你们店里写的11点送餐，竟然两个多小时才给送来。这太说不过去！
1,"很香很美味,下次还会光顾"
1,好吃、好吃。
1,送的好慢啊
0,菜挺好，就是送得速度太慢，面坨了，菜凉了，全家饿得去煮面条。
0,红烧牛肉肉不多。都是青笋
1,"配送人员特别准时就到了,然后还顺手帮我带了几个垃圾,其实我很不好意思,祝福这位师傅2016年身体健康工作顺利,谢谢"
0,"面坨了。,口感不好。调味也很一般。蔬菜发苦。只有红油猪耳差强人意。"
0,没有发票，都备注了还是忘
0,菜品不错！送餐大叔好凶啊！
0,上午10点半订的餐，一点才送到，都凉了，粥连个勺子都没有，怎么喝？南瓜粥淡的要死，皮蛋瘦肉粥跟大米粥差不多。没啥东西。
1,还可以吧！！！送餐很快
0,等了两个半小时，等哭了。
0,"两个字，恶心。蛋太生，沙拉竟然给我一包番茄酱，香肠和土豆泥都没有酱汁，那么干怎么吃？,总之和第一次相比差很远"
1,很好，分量足，好吃，包装严实
1,送餐太慢，饼也不好吃，里边都是肥肉
1,奶茶超级好喝，推荐。
0,"到现在餐还送不到,电话也没人接,真是太差劲了"
1,没有满减哼呵呵哈哈哈
1,速度快，菜品和堂食的质量一样。外卖的包装很用心。
1,外卖的米粉量有点小
0,买过这么多外卖第一次让我去楼下取的！还显得特别理所应当！一颗星给你都多！！！
0,真心的难吃
0,打电话给商家2次，太慢了。河粉夹不起来了，坨了，一碰就碎。味道也不好。再也不会订了
0,速度快、质量差的很、我要九块原味鸡、四块一样的、你他妈的脑袋有问题吧、告诉我看见就恶心、9⃣️块都是差不多一样的、所以说你们有神经病
1,好吃有点慢
1,饼边走点硬，味道还不错，希望下次改进。
0,快饿死了都，太差了
0,饺子味道还可以，就是送餐时间太长了，2个多小时才送到，而且餐具还没有，服务需要整体提升。
0,东西很少，像半分每次都是这样失望
0,配送很快，味道一般
1,一如既往地好，赞赞赞赞赞赞
0,时间太久，等了2小时了
0,还行吧，一般般，量很少
1,很好吃的饭跟芝士土豆球。就是速度有点慢。
1,"杏鲍菇肠坑啊！,就是门口2块一根的烤肠"
0,送餐送的特别快，大概20分钟左右就到了，就是米线没有以前劲道好吃了，可能是定的太晚，米线已经吸水膨胀了，所以才这样吧
0,等了一百多分钟后告诉所点菜品没有了，让换其他的，服务跟不上就别承诺四十分钟送达，送不过来至少提前说，而不是一遍遍的打热线电话还打不进去，什么服务态度，让人饿着等到两点，太气人
1,送的及时，饮料很好喝哦
1,今天晚了50分钟送到，大下雨天的送餐不容易，饭不错，凉拌木耳不好吃
1,"味道不错,味道不错。。"
0,点过好几次宇宙卷饼了～这次送的是最快的，本来很开森，但是送餐小哥打电话那个态度～我也是醉了
0,这送的无语了，提前一小时送到了，嫌饭太烫让我晾一小时吃么。土豆牛肉22不值..不会再订了
1,服务态度很好。
0,我要的冻豆腐的，送来的却是酸菜的。味道倒是还行，就这样吧。
0,拌饭咋没有鸡蛋呢，严重怀疑给我少送了，不爽
0,等了好久好久，白菜变豆腐丝了，好郁闷
0,牛肉拌饭超难吃
1,太贵了，八个饺子大小的包子，几口就没了。
0,菜品没问题的。也很划算。好像少给了一个豆浆。不过算了。送餐太慢。希望以后加快点。
1,不错，就是地三鲜油太大了
