label,review
0,点了个帕尼尼，我去！这啥？怎么好意思叫帕尼尼？难吃死了。星巴克帕尼尼，难吃中的战斗机！
0,没给烧饼啊！落下菜了！
1,不错不错，快递师傅也给力
0,越来越小了。。。
0,我第一次吃，不敢再吃了，因为我尝了一下红烧肉感觉肉肯定时间长了有味道，即使炖的咸味也掩盖不住，狮子头也是味道不正常就是肉不是新鲜的，我们是吃东西真是不敢相信他们商家怎么这么不在乎安全卫生、我们的身体还是自己在家吃吧。
0,送餐太慢，太慢
0,3个小时送到！
1,速度快，服务好，必须赞一个
0,等了90分钟！
0,太难吃，是酸的，不干净，还晚送到！
1,"送餐很快,味道很好"
0,送餐有些慢，菜的味道不错
0,八宝菜竟然是咸菜。。。太坑
1,"很好,包装也很好"
0,不解释，时间真快
0,感觉太干了，不喜欢
0,速度很慢，东西也一般
0,别的不说，就这速度也是醉了！做不到一小时就别写嘛！幸好不是等着救命的药！
0,粥很稀，卷饼厚，内容少，等待时间太漫长，服务态度还不错
0,好慢。。。饿死了
0,"三十块钱,一小盒都不满,怎么想的,再也不会订了"
0,差评！一点菜没有，咖喱猪排饭一点咖喱也没有，只有两块土豆。送餐时间一个小时！催了三次！评价这个界面的送餐时间也是虚假的，根本不是真正送到的时间！
1,还不错，鱼香肉丝很好
0,飘香肘子卷，里面不是肘子，就是很普通的炖肉，半生不熟的，看着就没食欲。一口下去，唯一的感觉就是：难吃到没朋友！吃了三口，实在受不了就给扔了；包装倒是高端大气，不禁让我联想到老板肯定是把店里的主要资金花在包装纸袋上了
0,12点不到下的订单，都快两点了才送到，饿死了。。。
0,"送的很快,态度很好"
1,超级快，超级快！！！
0,这次味道很咸
0,五十分钟送来面都妥了，第一次订餐半小时送到了，后来就不给力了
0,垃圾店，你的包装袋能别拴死扣吗，费半天劲才打开
0,超级难吃，速度和包装倒是不错，不知卷饼怎么做成这样
0,饭已经都凉了，汤都洒的到处都是。。。味道很一般
0,第一送的时间太晚了，第二里面的肥牛根本不是肥牛，明明是猪肉，不像石锅拌饭，就是蒸好的饭上面放一些菜，唉
1,连着几天吃不腻，赞店家的诚信经营理念，分量还是足足的，味道还是那个味儿，这次的骑士哥赞一下，还是住附近的，很高兴选择了这家美食，订餐那么多天，从没有超过三次的，吃得满意，吃得放心
0,差一个鸡柳，也不知道联系谁
0,几乎只有蛋
0,肘子卷真的难吃啊
0,朋友说今天的菜不新鲜还吃出了头发
0,一直没送到，打电话问说可能单子丢了！！重新做了送来的
0,"拌饭的质量,简直了,难吃"
1,饮料好喝，送餐也神速。
0,很不好吃。
0,10点下的单，要求11:45送过来，结果12:45才送到，中间催单两次没反应，打400也打不通。快递小哥很朴实，12点多才拿到饭，然后风风火火爬步行梯到15层送过来，辛苦了，但餐厅做饭也太晚了吧！！！粥和肉卷味道都非常一般，等的快饿死了
1,棒棒哒！以后还会来滴～～～
0,每次点麻辣香锅都会迟到。这次还好有打五折的补偿。
1,"味道不错,就是有点油"
1,味道不错，价格便宜，量又足
1,"下着雨,送餐很及时,孙师傅很认真,敬业,非常好,！"
0,真是不想评价了，等了一个半小时多，菜难吃
0,送餐速度快，菜的话翅根很好
0,明明还没做，骗我说送出来了
0,商品太差，以后再也不定了
1,优惠很大，味道不错。
1,这次的粥一碗太咸啦，另一碗没放盐。。明明买的都是皮蛋粥的说
1,粥很好喝，送餐时间也很快，卷饼内容很棒，但饼皮希望能再烤熟一些就更好了
0,送餐超时太多，要求要了发票，但发票没给！
0,已经二小时了还未送到饿坏了。
0,外送人实在让人着急呀。不知道路我也是醉了。
0,三鲜饺子里不是虾仁吗？怎么放那么多虾米皮？饺子皮很厚，饺子馅就是一团浆糊，不知道是啥，很难吃。娃娃菜太油了。
1,菜品质量很好，吃货几次了，都还不错
0,不是一般的难吃，再也不来。
1,骑士速度特别快赞
0,写的水煮牛肉，根本不像牛肉
0,土豆没做熟，里面都是硬的
1,准时到达，味道也不错。
0,"我也是服了……摩卡能给做成热巧,真真儿的是热巧~不是咖啡！！！不怪派送员，杯子上标注的都是摩卡，里面居然是热巧……星巴克错单，也挺难得的：）"
0,"卷饼里面吃出红色塑胶线,！！"
0,备注了多带点纸巾和酱料，结果纸巾一张没有，连番茄酱也一包没有。。。餐送来基本凉了，但是和约定的时间是一致的，没晚。
0,面整个是一坨，没法吃，差不多一个半小时送到
0,一般都是会订有些名气的，之前也定过别家正一味，但从来没有想到这家会做的那么差~！2小时后才收到。如果不能送可以在订单时告知客户，尽快取消没有什么的，但是。。。。送餐人员也将近送了1个小时。。。很无语
0,"首先外卖人员非常辛苦，服务态度也非常好！！最想说的是宫保鸡丁根本就是宫爆花生米，就算是外卖也是眉州东坡的外卖，就算是在忙材料也是切好炒的吧,不是我夸张，一盒菜里我就吃了不到10块鸡丁就全是花生米了，你这也太过分了，外卖就是这样糊弄消费者吗，我再也不会订你家的东西了，并且我的朋友们我也会告诉她们不要订你家外卖，因为这是你们对消费者的不尊重，更是对辛苦送外卖的工作人员的不尊重！！真是败了眉州东坡这个品牌的名誉！！"
0,要了两个煎蛋，只放了一个。。。不过拌饭味道不错。
1,"建议再出款浓情可可，与岩岩的区别一下。,总体很满意啦！百度我支持你哟！雾霾天百度小哥辛苦你啦！百度公司一定要发给他们口罩哦，太不容易了！"
1,略太甜，腻
0,奉劝不知道6寸多大的人不要点……小的惊人。还不如去买张煎饼
0,两个小时才送餐
0,本来怀着期待的心情想体验下，结果收到的咖啡洒了好多，备注着加奶和糖压根没有，哎！真心失望啊！
0,这鱼头也太难吃了！米饭就装了半个盒子，是有多抠门？
0,"菜太难吃了,油太大,肉也不新鲜不会再光顾了,快递员不错！"
1,速度很快，饭菜都不错，就是不够辣
1,外卖小哥服务很好，送餐态度很赞，但是，忘了给我送的可乐了，另外，米饭量很大
0,送餐超级超级超级超级慢，10点30下的单快1点了才收到。。
1,卷饼不错，量足！就是肉太柴了。
1,大号卷饼太大。如果胃口比较大。推荐吃两个中。
0,外卖不好吃，没味道
1,肉很多，包装很好，味道有点不够重，可以多加点料
0,要的是热炒土豆丝，送的根本就是凉的，量非常少，还16元！8元都根本不值！再也不吃这家了。
0,一般般，速度慢口味也不是很好。奶油汤清汤寡水的，披萨饼薄脆太硬，凯撒沙拉的面包粒用的是软的，并且与披萨放在一起来了直接成热菜，菜叶焦黄，伴酱无味。看似唯一好吃点的就是那个串了。送餐速度我就不点评论，和其他顾客一样啊，唉……
0,两个小时才送到，期间也没打电话说明情况，必须差评！
0,"这个送餐员没有给我拿勺子,我点了汤！怎么喝！也没有给我拿发票.我都备注了！！这么多回头一次差评！"
0,"不认路,没零钱,鸡块是腥的"
0,"尖椒土豆丝卷饼夹生,不好差评"
0,什么情况？不是已经打电话说好了取消订单吗？还给不给退款了？能不能有点信誉
1,骑士师傅辛苦了，大冷天的。
1,总体来说，不错，最起码价格便宜，花了四块钱，吃了一个肘子肉卷饼
1,很好吃，也很快，不错！
1,没有放辣椒，吃着不是很爽
0,速度很快，还行
0,卷得和以前不一样啊，锡纸卷到卷饼里去了，吃得到处都是好烦
0,"要的梅菜扣肉给的猪蹄子,囧"
1,青城饭菜很好，配送服务也快！
0,等了两个半小时，客服给处理了半个小时，最后就是默默送过来了，也没给解释一下。为了避免影响好心情，以后是不敢再点了。
1,上次少的粥我在备注里写了，果真送到了。
0,味道还行，就是速度太慢太慢了，不到11点订的，快1点才到。
0,说了不要辣还是辣的！
0,太久了！河粉汤全都被吸收了！坨了呢！不开心=_=
0,"9点40预定,12点半到,打电话下楼了,说送错地方了！！！能不能再坑一点,服务差到极点了"
0,基本都是带皮肥肉
0,好难吃啊，鸡块的油味道好大，面坨了，很难吃，就把煎蛋吃了，其他都扔了
1,"系统bug，我把地址修改了，配送员收到的地址还是原来的，幸亏黄太吉送餐小哥辛苦又给送过来，赞一个！,餐很不错，豆腐脑很好吃！"
0,催单过程中，餐厅服务员态度一般！没说完就挂电话！
1,挺不错的，快递员找了好久才找到，很辛苦
1,"杯子坏了,不过饮料没出来,其他都可以"
1,"骑士辛苦了,不是我吃的不知道"
1,不错不错，胃不舒服才点的粥，清爽，料足。外卖小哥服务态度也是很棒
0,有些菜没有了，换了好几次，不过味道还行
0,饺子真心不怎么样……
1,领导说这是一个非常适合加班时候吃的略带文艺的小卷饼
0,不会再吃了
0,味道不错，但送餐时间也太长了吧！！等了一个多小时
1,味道很棒啊
1,分量比较足
0,以前吃这家挺好吃的，今天吃了下完全没有以前好吃了，这是为什么呢？你家厨师失恋了吗？
1,非常好非常好非常好～
0,"晕了,鸡肉丸10快就那样不满意,吃亏了,拌饭盒子太小"
1,卷饼味道很好，包装卫生，不过男同学一个中份吃不饱......
0,商务十点半左右定的餐，到下午两点了还没送到。打电话取消订单了，为什么是“订单已完成”而且没退钱？
1,"经常买,卷都挺好,第一次买八宝菜太难吃了,建议改改"
1,"好吃,就是有点贵"
1,非常好！包装！和味道！快递也很赞，EMS能这么快，哈哈
0,里面的吃的，都弄乱了，叫我怎么吃。
1,快递师傅特别好～等了我10分钟
0,麻烦给个筷子不行吗！送个小萝卜什么的不行吗！给张餐巾纸不行吗！以前买过别家的会送爽口萝卜！比这个便宜！没筷子只能下手还没餐巾纸！
0,慢到堪比蜗牛！
0,沙拉的密封膜竟然已经撕开了！要是普通餐盒的塑料盖也就不追究了！菜撒出来一半！绝对不能吃了，谁知道中途发生了什么？！
0,垃圾百度送餐，多近的地方就没有一个小时内送到的
1,好极了好极了好极了。
1,吃多了有点腻，粥还不错
1,味道好，干净，包装精致
0,等了两小时，送到后，关东煮汤都撒没了
1,味道不错！店家态度也好！支持！！！
0,"冰糖雪梨粥,连米都没有,就是个甜汤,凉拌木耳里面怎么还有一根黄瓜丝,一根豆腐丝"
0,这送的无语了，提前一小时送到了，嫌饭太烫让我晾一小时吃么。土豆牛肉22不值..不会再订了
0,菜量比在店里吃的少很多，大家注意吧，谨慎下单！
1,送餐很快，肉很好吃，量还可以
0,"味道好一般哦,配料不丰富"
0,饺子本身不错。但真不适合外卖。。。到了全塌了软软的不好吃。外卖特别快
0,太差了！送的都是坏的！要求退了！太无语了！
0,没有以前好吃了，只剩干净卫生
0,太次了，饭里居然吃出来烟头了，恶心死了，而且饭都是凉的
1,已经在手机上评价过了，谢谢商家！
0,你的肉末酸豆角里面怎么没有一丁点儿肉？？
0,"送饭的人都是脑残吗,能不能找个智商高点的来"
1,超好吃，最爱，棒棒哒，都不用自己出门
0,差的无法形容，我花18元买的羊肉汤，结果拿来里面就一块肉。粉丝也就那么几根。从来没见过这么坑爹的商家了，简直像别人吃剩下的给我送来的？恶心的要命，卤蛋也是不新鲜的？这个好在没几元钱啊！等倒闭吧你们
0,不是很适合个人口味
0,真的是没有最慢只有更慢！！
0,太慢了！！！等了好久好久
0,"一般,送错地方了,到了都凉了,不好吃了都"
1,味道不错，送餐很快，谢谢送餐员
0,太差劲了，送来时纸袋底儿漏了，粥都扣了，一个饼外包装开了也是掉过地上的。我们说剩下这么点我们两个人怎么够吃，送餐员态度无语了，说：你再点呗我有什么办法！
0,餐还没有到，到底给不给送了
0,没什么味道，送来的晚凉了
0,时间送错了，宫保鸡丁饭比较好吃
0,小鸡炖蘑菇很咸，扔了一多半
0,送餐非常慢，一个多小时，距离只是马路对面而已！而且有两分套餐还是冷的！
0,"不是我想说没货了，就不能马上停止接单嘛？两个小时才送到，饿到胃痛不说，都已经上班了很耽误事。饼还凉了，你说能好吃吗？,另外，我真服了百度外卖的办事效率，退款要15天，今天都第16天了还没有收到退款。不在乎那点钱，就是感觉很不爽，以前还觉得百度外卖挺好的，几乎每天都用。"
1,相当快的配送！威武！
0,先不说味道怎么样，我家离餐厅就隔了一条马路，外卖送到了还没开吃，菜汤透过袋子撒了一地，送餐的小哥我也不知道经历了什么，这服务也真是醉了
1,配送很快，态度很好，五星好评
0,没有店里好吃
0,肘子有点腻
0,"味道一般般,不过送餐速度很快"
1,"好吃又快,要是辣的能标出来就好了"
1,味道不错，就是稍微有点硬！
0,京酱肉丝上次还有豆皮呢，这次怎么没有了！米饭给的也很少。
1,"很慢,但很好吃"
1,就在家附近，以前总去吃，可是近两三个月以来菜品没有以前好吃了，大拌菜拌苦菊一类的菜总是很甜，估计是商家为了省事就放在糖水里泡着，炒菜用的油也没以前好了，我老公胃敏感，能吃出来，油不好他会胃疼的，估计价格亲民后成本太高商家就开始糊弄事儿了，现在基本不爱来这里了，宁愿绕道去上品粥面，店员服务也没以前那么好了…好的东西贵在坚持，希望商家有心能懂这些，哪怕提升价格也别降低质量，否则日久天长损失的还是自己
1,价格给力！
1,慢点儿不过打电话说了
1,很好哦，很好很好。。。。
1,东西很不错，就是没有开发票，说是改天再给开。
0,每次要发票都说忘了，这送餐的真够了，味道还是不错的
1,菜量挺大的！快递的速度太给力了！
1,挺好吃！就是炸土豆丝写的是10元，不知道为什么结账时就变20元了，后来就没点～
0,实在不应该叫外卖的，送错地址后，再等他送过来，面都已经不能吃了。真后悔！！！外送员也不容易，算了。以后再也不定了。
0,米饭少了啊，备注中要求加米饭，一点反馈都没有
1,这南瓜粥真是让人无语
0,在约定时间的一个小时后才送到，真的是太慢了，虽然包装好味道棒，但是选择送餐服务，在饥肠辘辘的中午能够准时送到才是最重要的，因为饿了之后味道什么的都是其次，马上吃上饭才是好评的关键
0,不是鳕鱼，骗子！
0,"3点50订,4点10分才去取,40才送到,500米送了30分钟也是了得,拿这我咖啡晃悠了半个小时,两杯咖啡都晃洒了一格的量,你不认识道到是给我打电话啊,我给你打还提示说请加区号,我就去,我知道你哪的啊"
1,"一直很好的卷饼，但是这次拿到餐就觉得纸袋下面湿的，打开包装发现里面粥是倒的……,粥撒了……"
1,超!好!吃!没吃过这么好吃的煎饼!
0,菜量也太少了，不到店里的一半。付了一样的钱，还花了配送费，凭什么呢？
1,"很快很快,但是南瓜羹很难喝"
0,小坛东坡肘子好难吃，辣的，怪怪的味道
0,送的有点慢，总体评价还行
0,肘子太腻了
1,快递小伙真不错，菜的辣味十足
0,太慢了，打电话催单手机还关机，两个小时才送来
1,恩还不错，就是订餐的时候系统匹配错误。打电话调节了一下，从新下单才订上
1,眉州东坡，真心不错
0,"都冷掉了,皮都軟掉了,可能還是得去店裡吃"
0,送的这么慢还请假啥。
0,太慢了，还能再慢点么！！
0,"东西实在是太难吃了！从来没吃过这么难吃的久久丫,假的吧！"
1,好吃，豆腐脑的盒子改良后比原来好多了！
0,"我说带番茄酱也不给带,抠"
0,配送比较慢（不是高峰时间点的结果1个多小时才送到）；菜品备注了“老人吃请少油少盐”，结果还是很咸很油，哎…失望
0,量小，送的慢！量超小！送的超慢！
0,"太慢了,我等了一个多小时才送到"
1,希望大卷的饼能厚一点～因为饼皮太薄内容太多了的话会包不住啊、而且感觉只在吃菜没有饼《
0,快递很好。穿心莲一半都是坏的！一半绿，一半是烂菜叶子的黄色，没法吃！再也不在这里定外卖了！伤心！
0,一般般，速度太慢，太辣
0,特别慢，不好吃
0,硬生生等了90分钟，呵呵，不会在这家订餐了，而且味道更不值。
0,送得很快，可是凉皮没有调料包
1,"百度外卖,送餐速度快,服务不错"
0,味道一般般，饼大，肘子肉少。
0,压根儿没送到！！！
1,超级大一个土豆丝卷饼！吃完晚上都不用吃饭啦！
1,很不错，速度也很快。
1,快递到家非常快，快递小哥服务也不错，今后会继续关注百度外卖
0,"牛肉粥肉有点少,而且盒子到的时候都压扁l"
1,味道不错，送餐也快
1,非常不错，还送饮料了！棒棒哒！
0,吃个凉拌土豆丝我还吃出个小虫子
1,"外卖人员很给力。除了蔬菜粥都好吃。,那个蔬菜粥盛的时候能不能注意点。吃到四根头发。果断给扔了"
0,快递大哥还是很好的，速度挺快的，至于米线嘛，提起来都是眼泪，不仅份量少，一点也不好吃，还不如煮点方便面呢
0,味道很一般，看着盒子挺大，实际上菜没有多少。
0,饭是冷的，郁闷
